0345535529,694,"George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire series): A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and A Dance with Dragons",2013-10-29,Bantam,488,Literature & Fiction
080509668X,25,Killing Patton: The Strange Death of World War II's Most Audacious General,2014-09-23,Henry Holt and Company,23,Biographies & Memoirs
0399160779,769,Endangered (A Joe Pickett Novel),2015-03-10,G.P. Putnam's Sons,537,Literature & Fiction
0142000280,187,Getting Things Done: The Art of Stress-Free Productivity,2002-12-31,Penguin Books,141,Business & Money
160358286X,295,The Art of Fermentation: An In-Depth Exploration of Essential Concepts and Processes from around the World,2012-05-14,Chelsea Green Publishing,251,"Cookbooks, Food & Wine"
0140280197,27,The 48 Laws of Power,2000-09-01,Penguin Books,25,Biographies & Memoirs
0451417070,717,The Shadows: A Novel of the Black Dagger Brotherhood,2015-03-31,NAL,503,Literature & Fiction
1438002130,428,"Barron's SAT Subject Test Biology E/M, 4th Edition",2013-08-01,Barron's Educational Series,351,Education & Teaching
0761184880,1365,The Crossroads of Should and Must: Find and Follow Your Passion,2015-04-07,Workman Publishing Company,735,Self-Help
9780375725609,56,"The Devil in the White City:  Murder, Magic, and Madness at the Fair that Changed America",2004-02-10,Vintage,53,Biographies & Memoirs
0307591549,192,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,2010-09-14,Crown Business,170,Business & Money
0847845060,348,India Hicks: Island Style,2015-03-31,Rizzoli,298,"Crafts, Hobbies & Home"
1609619366,286,"Wheat Belly Cookbook: 150 Recipes to Help You Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",2012-12-24,Rodale Books,217,"Cookbooks, Food & Wine"
0425268411,1203,One True Heart (Harmony),2015-04-07,Berkley,711,Romance
1609580427,878,The Care and Keeping of You 2: The Body Book for Older Girls,2013-02-26,Amer Girl,582,Parenting & Relationships
1250068843,272,The Hungry Girl Diet Cookbook: Healthy Recipes for Mix-n-Match Meals & Snacks,2015-04-28,St. Martin's Griffin,234,"Cookbooks, Food & Wine"
0373779976,1197,Hold Me (Fool's Gold),2015-04-28,HQN Books,701,Romance
0062220551,767,A Dangerous Place: A Maisie Dobbs Novel,2015-03-17,Harper,536,Literature & Fiction
0486494500,353,Creative Haven NatureScapes Coloring Book (Creative Haven Coloring Books),2014-02-20,Dover Publications,303,"Crafts, Hobbies & Home"
1618656384,670,Kaplan LSAT Premier 2015 with 6 Real Practice Tests: Book + DVD + Online + Mobile (Kaplan Test Prep),2014-06-03,Kaplan Publishing,144,Law
030727103X,713,The Buried Giant: A novel,2015-03-03,Knopf,500,Literature & Fiction
1452101248,265,Plenty: Vibrant Vegetable Recipes from London's Ottolenghi,2011-03-23,Chronicle Books,221,"Cookbooks, Food & Wine"
1426310226,1088,"National Geographic Animal Encyclopedia: 2,500 Animals with Photos, Maps, and More!",2012-10-23,National Geographic Children's Books,670,Reference
0805087001,933,"Getting the Love You Want: A Guide for Couples, 20th Anniversary Edition",2007-12-26,Henry Holt & Co,617,Parenting & Relationships
0312510780,1066,First 100 Words,2011-05-10,Priddy Books,664,Reference
0316410977,739,Miracle at Augusta,2015-04-06,"Little, Brown and Company",506,Literature & Fiction
1451687486,1145,Angels Walking: A Novel,2015-02-17,Howard Books,186,Romance
0316376469,513,"The Food Babe Way: Break Free from the Hidden Toxins in Your Food and Lose Weight, Look Years Younger, and Get Healthy in Just 21 Days!",2015-02-10,"Little, Brown and Company",399,"Health, Fitness & Dieting"
1426307934,1086,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),2011-05-10,National Geographic Children's Books,668,Reference
1438002688,419,Barron's AP Physics 1 and 2 (Barron's Ap Physics B),2015-02-25,Barron's Educational Series,346,Education & Teaching
0062316249,478,The Hormone Reset Diet: Heal Your Metabolism to Lose Up to 15 Pounds in 21 Days,2015-03-17,HarperOne,383,"Health, Fitness & Dieting"
0804124825,1266,"Cracking the AP Calculus BC Exam, 2015 Edition (College Test Preparation)",2014-08-12,Princeton Review,320,Science & Math
1438002726,414,"Barron's AP World History, 6th Edition",2014-02-01,Barron's Educational Series,342,Education & Teaching
1616084731,307,"The Healthy Green Drink Diet: Advice and Recipes to Energize, Alkalize, Lose Weight, and Feel Great",2012-02-14,Skyhorse Publishing,262,"Cookbooks, Food & Wine"
0743246268,323,Joy of Cooking,2006-10-31,Scribner,276,"Cookbooks, Food & Wine"
1469982471,1422,"Soccer IQ: Things That Smart Players Do, Vol. 1",2012-06-05,CreateSpace Independent Publishing Platform,759,Sports & Outdoors
1624140882,321,"The Frugal Paleo Cookbook: Affordable, Easy & Delicious Paleo Cooking",2014-12-02,Page Street Publishing,274,"Cookbooks, Food & Wine"
159285849X,479,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,2010-08-27,Hazelden,126,"Health, Fitness & Dieting"
1609581830,535,The Feelings Book (Revised): The Care and Keeping of Your Emotions,2013-02-26,American Girl,407,"Health, Fitness & Dieting"
0553386697,511,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind,2012-09-11,Bantam,398,"Health, Fitness & Dieting"
0385494785,1443,Into Thin Air: A Personal Account of the Mt. Everest Disaster,1999-10-19,Anchor,51,Sports & Outdoors
1885167776,156,The ONE Thing: The Surprisingly Simple Truth Behind Extraordinary Results,2013-04-01,Bard Press,143,Business & Money
1476743827,32,Men in Green,2015-04-07,Simon & Schuster,30,Biographies & Memoirs
0743251547,916,Be Prepared,2004-06-01,Simon & Schuster,603,Parenting & Relationships
161865375X,398,Master the Boards USMLE Step 3,2014-12-02,Kaplan Publishing,335,Education & Teaching
1941234100,165,"Complete GMAT Strategy Guide Set, 6th Edition",2014-12-02,Manhattan Prep Publishing,149,Business & Money
1440579776,1403,Bushcraft 101: A Field Guide to the Art of Wilderness Survival,2014-09-01,Adams Media,746,Sports & Outdoors
1451645856,853,Ordinary Grace: A Novel,2014-03-04,Atria Books,569,"Mystery, Thriller & Suspense"
1455529222,284,Nourishing Broth: An Old-Fashioned Remedy for the Modern World,2014-09-30,Grand Central Life & Style,242,"Cookbooks, Food & Wine"
0385344449,1150,"The Outlandish Companion Volume Two: The Companion to The Fiery Cross, A Breath of Snow and Ashes, An Echo in the Bone, and Written in My Own Heart's Blood (Outlander)",2015-10-27,Delacorte Press,508,Romance
1400078776,852,Never Let Me Go,2006-03-14,Vintage,500,"Mystery, Thriller & Suspense"
0310720877,209,The Berenstain Bears and the Easter Story (Berenstain Bears/Living Lights),2012-01-29,Zonderkidz,183,Christian Books & Bibles
0804125244,427,"Cracking the AP Biology Exam, 2015 Edition (College Test Preparation)",2014-08-05,Princeton Review,320,Education & Teaching
038552059X,596,Ravensbruck: Life and Death in Hitler's Concentration Camp for Women,2015-03-31,Nan A. Talese,428,History
1476716013,58,The Story: A Reporter's Journey,2015-04-07,Simon & Schuster,55,Biographies & Memoirs
1476729956,327,"The New Atkins Made Easy: A Faster, Simpler Way to Shed Weight and Feel Great -- Starting Today!",2013-12-24,Touchstone,280,"Cookbooks, Food & Wine"
161519102X,1470,"Build Your Running Body: A Total-Body Fitness Plan for All Distance Runners, from Milers to Ultramarathoners - Run Farther, Faster, and Injury-Free",2014-07-29,The Experiment,798,Sports & Outdoors
0553103741,1062,"The Illustrated Brief History of Time, Updated and Expanded Edition",1996-10-01,Bantam,661,Politics & Social Sciences
0307594963,1433,Natural Born Heroes: How a Daring Band of Misfits Mastered the Lost Secrets of Strength and Endurance,2015-04-14,Knopf,78,Sports & Outdoors
1400205832,70,Ghost Boy: The Miraculous Escape of a Misdiagnosed Boy Trapped Inside His Own Body,2013-11-19,Thomas Nelson,67,Biographies & Memoirs
0425278158,1159,Heaven and Earth: Three Sisters Island Trilogy #2,2015-04-28,Berkley,498,Romance
1476785058,75,What Comes Next and How to Like It: A Memoir,2015-03-24,Scribner,71,Biographies & Memoirs
0758278454,728,What She Left Behind,2013-12-31,Kensington,511,Literature & Fiction
0061992860,1452,"SAS Survival Guide 2E (Collins Gem): For any climate, for any situation",2010-01-26,William Morrow Paperbacks,753,Sports & Outdoors
1476757801,111,MONEY Master the Game: 7 Simple Steps to Financial Freedom,2014-11-18,Simon & Schuster,103,Business & Money
042527733X,1200,Dark Ghost (Carpathian),2015-09-01,Berkley,709,Romance
0061997188,269,The Pioneer Woman Cooks: Food from My Frontier,2012-03-13,William Morrow Cookbooks,231,"Cookbooks, Food & Wine"
1439198713,71,We Learn Nothing: Essays,2013-04-09,Simon & Schuster,68,Biographies & Memoirs
0743289579,959,Top 100 Baby Purees,2006-03-21,Atria Books,629,Parenting & Relationships
1623364590,1417,Dr. Jordan Metzl's Running Strong: The Sports Doctor's Complete Guide to Staying Healthy and Injury-Free for Life,2015-03-31,Rodale Books,755,Sports & Outdoors
0804140863,60,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",2015-03-17,Harmony,57,Biographies & Memoirs
0440245680,1142,An Echo in the Bone: A Novel (Outlander),2011-05-24,Dell,508,Romance
0802123414,9,H is for Hawk,2015-03-03,Grove Press,8,Biographies & Memoirs
055344669X,1444,The Matheny Manifesto: A Young Manager's Old-School Views on Success in Sports and Life,2015-02-03,Crown Archetype,776,Sports & Outdoors
0440215625,756,Dragonfly in Amber (Outlander),1993-11-02,Dell,508,Literature & Fiction
0553381156,900,Ina May's Guide to Childbirth,2003-03-04,Bantam,591,Parenting & Relationships
0316403555,36,It's a Long Story: My Life,2015-05-05,"Little, Brown and Company",34,Biographies & Memoirs
014241493X,1478,Paper Towns,2009-09-22,Speak,364,Teen & Young Adult
0262527138,405,How to Write a Thesis,2015-03-06,The MIT Press,337,Education & Teaching
1438003749,389,"Barron's SAT Subject Test Math Level 2, 11th Edition",2014-09-01,Barron's Educational Series,330,Education & Teaching
0425276791,1208,Tonight and Always,2014-08-05,Berkley,498,Romance
1627795073,564,Bill O'Reilly's Legends and Lies: The Real West,2015-04-07,Henry Holt and Co.,23,History
0316334251,306,The Grain Brain Cookbook: More Than 150 Life-Changing Gluten-Free Recipes to Transform Your Health,2014-09-09,"Little, Brown and Company",261,"Cookbooks, Food & Wine"
0984504176,20,Pioneer Girl: The Annotated Autobiography,2014-12-30,South Dakota Historical Society Press,19,Biographies & Memoirs
0307342301,953,Your Birthday Book: A Keepsake Journal,2007-10-02,Potter Style,588,Parenting & Relationships
0312429983,718,Wolf Hall,2010-08-31,Picador,504,Literature & Fiction
1878076493,931,I Said No! A Kid-to-kid Guide to Keeping Private Parts Private,2008-09-20,Boulden Publishing,615,Parenting & Relationships
0804125147,421,"Cracking the AP European History Exam, 2015 Edition (College Test Preparation)",2014-08-05,Princeton Review,320,Education & Teaching
0060850523,765,Brave New World,2006-10-17,Harper Perennial Modern Classics,534,Literature & Fiction
1740899806,302,"The Baby and Toddler Cookbook: Fresh, Homemade Foods for a Healthy Start",2011-06-07,Weldon Owen,257,"Cookbooks, Food & Wine"
076790592X,96,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",2002-10-08,Broadway Books,90,Biographies & Memoirs
0812993012,46,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",2014-04-08,Random House,44,Biographies & Memoirs
0986019526,185,Scaling Up: How a Few Companies Make It...and Why the Rest Don't (Rockefeller Habits 2.0),2014-10-21,"Gazelles, Inc.",166,Business & Money
0062286706,261,"Eat to Live Cookbook: 200 Delicious Nutrient-Rich Recipes for Fast and Sustained Weight Loss, Reversing Disease, and Lifelong Health",2013-10-08,HarperOne,224,"Cookbooks, Food & Wine"
0982522738,546,"Starting Strength, 3rd edition",2011-11-11,The Aasgaard Company,415,"Health, Fitness & Dieting"
0143126563,154,Getting Things Done: The Art of Stress-Free Productivity,2015-03-17,Penguin Books,141,Business & Money
0805098542,221,Killing Jesus,2013-09-24,Henry Holt and Co.,23,Christian Books & Bibles
0800721268,1183,Buried Secrets: A Novel (Men of Valor),2015-04-07,Revell,703,Romance
160941411X,846,The Shack,2011-06-01,Windblown Media,564,"Mystery, Thriller & Suspense"
0307408868,429,Dead Wake: The Last Crossing of the Lusitania,2015-03-10,Crown,53,Engineering & Transportation
0770436234,253,The Fast Metabolism Diet Cookbook: Eat Even More Food and Lose Even More Weight,2013-12-31,Harmony,216,"Cookbooks, Food & Wine"
0061658197,287,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,2009-10-27,William Morrow Cookbooks,231,"Cookbooks, Food & Wine"
0385528752,203,Switch: How to Change Things When Change Is Hard,2010-02-16,Crown Business,178,Business & Money
1935660152,1273,Clinical Microbiology Made Ridiculously Simple (Ed. 6),2014-01-05,Medmaster,726,Science & Math
0062223917,1182,Four Nights with the Duke (Desperate Duchesses),2015-03-31,Avon,702,Romance
0486796647,1428,Creative Haven Owls Coloring Book (Creative Haven Coloring Books),2015-07-15,Dover Publications,2,Sports & Outdoors
1451635621,1195,"Gone with the Wind, 75th Anniversary Edition",2011-05-03,Scribner,707,Romance
0385538987,80,The Folded Clock: A Diary,2015-04-07,Doubleday,75,Biographies & Memoirs
1579655718,944,Design Mom: How to Live with Kids: A Room-by-Room Guide,2015-04-07,Artisan,624,Parenting & Relationships
0670025321,624,Napoleon: A Life,2014-11-04,Viking,444,History
0440221668,1139,The Fiery Cross (Outlander),2005-08-30,Dell,508,Romance
0802123708,780,Euphoria,2015-04-14,Grove Press,545,Literature & Fiction
0618871713,99,Fun Home: A Family Tragicomic,2007-06-05,Mariner Books,92,Biographies & Memoirs
1628600543,481,It Starts With Food: Discover the Whole30 and Change Your Life in Unexpected Ways,2014-07-29,Victory Belt Publishing,385,"Health, Fitness & Dieting"
0451472357,44,So That Happened: A Memoir,2015-04-07,NAL,42,Biographies & Memoirs
1623365694,515,"Tone It Up: 28 Days to Fit, Fierce, and Fabulous",2015-05-05,Rodale Books,400,"Health, Fitness & Dieting"
1572245379,517,The Untethered Soul: The Journey Beyond Yourself,2007-10-03,New Harbinger Publications/ Noetic Books,402,"Health, Fitness & Dieting"
0781412153,540,The Hardest Peace: Expecting Grace in the Midst of Life's Hard,2014-10-01,David C. Cook,411,"Health, Fitness & Dieting"
0373893183,472,The Beauty Detox Power: Nourish Your Mind and Body for Weight Loss and Discover True Joy,2015-03-31,Harlequin,381,"Health, Fitness & Dieting"
0894864025,533,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,2015-04-12,Hazelden,405,"Health, Fitness & Dieting"
0486456943,3,Mystical Mandala Coloring Book (Dover Design Coloring Books),2007-02-02,Dover Publications,3,Arts & Photography
1617691364,346,Alabama Studio Sewing Patterns: A Guide to Customizing a Hand-Stitched Alabama Chanin Wardrobe,2015-04-07,STC Craft/A Melanie Falick Book,296,"Crafts, Hobbies & Home"
1118968050,158,Value Proposition Design: How to Create Products and Services Customers Want (Strategyzer),2014-10-20,Wiley,139,Business & Money
0393240185,1069,Between You & Me: Confessions of a Comma Queen,2015-04-06,W. W. Norton & Company,665,Reference
1476729093,719,The Rosie Project: A Novel,2014-06-03,Simon & Schuster,505,Literature & Fiction
1607747308,331,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,2014-10-14,Ten Speed Press,284,"Crafts, Hobbies & Home"
0399160280,914,"Peaceful Parent, Happy Kids: How to Stop Yelling and Start Connecting",2012-11-28,Perigee Books,601,Parenting & Relationships
0670785938,516,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",2014-09-25,Viking,401,"Health, Fitness & Dieting"
1476783705,63,From Jailer to Jailed: My Journey from Correction and Police Commissioner to Inmate #84888-054,2015-03-31,Threshold Editions,60,Biographies & Memoirs
0345472322,119,Mindset: The New Psychology of Success,2007-12-26,Ballantine Books,110,Business & Money
081299499X,55,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",2014-09-30,Random House,52,Biographies & Memoirs
1455583529,248,Cook Your Butt Off!: Lose Up to a Pound a Day with Fat-Burning Foods and Gluten-Free Recipes,2015-02-17,Grand Central Life & Style,211,"Cookbooks, Food & Wine"
0061438294,175,What Every BODY is Saying: An Ex-FBI Agent's Guide to Speed-Reading People,2008-04-15,William Morrow Paperbacks,157,Business & Money
0486456420,6,Paisley Designs Coloring Book (Dover Design Coloring Books),2008-02-04,Dover Publications,4,Arts & Photography
1455703338,396,"Admission Assessment Exam Review, 3e",2012-03-20,Elsevier,334,Education & Teaching
1465431241,1436,WWE Ultimate Superstar Guide,2015-03-24,DK,769,Sports & Outdoors
0399168451,926,"Peaceful Parent, Happy Siblings: How to Stop the Fighting and Raise Friends for Life",2015-05-05,Perigee Books,601,Parenting & Relationships
0062378074,1415,"SAS Survival Handbook, Third Edition: The Ultimate Guide to Surviving Anywhere",2014-11-11,William Morrow Paperbacks,753,Sports & Outdoors
1933107987,380,"TEAS Review Manual, Version 5.0 (ATI, Study Manual for the Test of Essential Academic Skills(TEAS))",2009-09-01,Jones & Bartlett Learning,325,Education & Teaching
0062347470,534,The Autoimmune Solution: Prevent and Reverse the Full Spectrum of Inflammatory Symptoms and Diseases,2015-01-27,HarperOne,406,"Health, Fitness & Dieting"
0316118400,264,"The Flavor Bible: The Essential Guide to Culinary Creativity, Based on the Wisdom of America's Most Imaginative Chefs",2008-09-16,"Little, Brown and Company",227,"Cookbooks, Food & Wine"
0071444041,196,The Millionaire Real Estate Agent: It's Not About the Money...It's About Being the Best You Can Be!,2004-04-01,McGraw-Hill,143,Business & Money
0310340780,1473,"Wrestling for My Life: The Legend, the Reality, and the Faith of a WWE Superstar",2015-02-10,Zondervan,800,Sports & Outdoors
0385353308,770,Station Eleven: A novel,2014-09-09,Knopf,538,Literature & Fiction
0142418471,451,"Will Grayson, Will Grayson",2011-04-05,Speak,364,Gay & Lesbian
0451234197,930,50 Dangerous Things (You Should Let Your Children Do),2011-04-20,NAL,614,Parenting & Relationships
1118922018,679,J.K. Lasser's Your Income Tax 2015: For Preparing Your 2014 Tax Return,2014-10-27,Wiley,476,Law
0071820647,1242,"5 Steps to a 5 AP Physics 1 Algebra-based, 2015 Edition (5 Steps to a 5 on the Advanced Placement Examinations Series)",2014-06-24,McGraw-Hill,718,Science & Math
0316323888,294,Home: Recipes to Cook with Family and Friends,2015-04-07,"Little, Brown and Company",250,"Cookbooks, Food & Wine"
145210655X,935,Darth Vader and Son,2012-04-18,Chronicle Books,605,Parenting & Relationships
080412518X,384,"Cracking the AP World History Exam, 2015 Edition (College Test Preparation)",2014-08-05,Princeton Review,320,Education & Teaching
1941393578,609,ISIS: Inside the Army of Terror,2015-02-17,Regan Arts.,434,History
147679328X,256,"Deliciously Ella: 100+ Easy, Healthy, and Delicious Plant-Based, Gluten-Free Recipes",2015-03-03,Scribner,219,"Cookbooks, Food & Wine"
0399168796,711,Gathering Prey,2015-04-28,G.P. Putnam's Sons,499,Literature & Fiction
1618689592,81,Never Too Late,2014-08-26,Post Hill Press,76,Biographies & Memoirs
0981695485,556,"Gentle Babies: Essential Oils and Natural Remedies for Pregnancy, Childbirth, Infants and Young Children (5th Edition)",2015-04-12,Growing Healthy Homes LLC,418,"Health, Fitness & Dieting"
1451698224,62,"Carry On, Warrior: The Power of Embracing Your Messy, Beautiful Life",2014-04-08,Scribner,59,Biographies & Memoirs
080412468X,390,"Cracking the GRE with 4 Practice Tests, 2015 Edition (Graduate School Test Preparation)",2014-05-20,Princeton Review,320,Education & Teaching
014241543X,1136,If I Stay,2010-04-06,Speak,673,Romance
162157332X,14,Finding Peter: A True Story of the Hand of Providence and Evidence of Life after Death,2015-03-30,Regnery Publishing,13,Biographies & Memoirs
1932735658,112,"PMP Exam Prep, Eighth Edition: Rita's Course in a Book for Passing the PMP Exam",2013-06-12,RMC Publications,104,Business & Money
1936493977,283,The Best Mexican Recipes,2015-04-15,Boston Common Press,203,"Cookbooks, Food & Wine"
0310330033,461,Washed and Waiting: Reflections on Christian Faithfulness and Homosexuality,2010-09-27,Zondervan,374,Gay & Lesbian
158542935X,969,Brainstorm: The Power and Purpose of the Teenage Brain,2014-01-07,Tarcher,635,Parenting & Relationships
006124189X,140,"Influence: The Psychology of Persuasion, Revised Edition",2006-12-26,Harper Business,129,Business & Money
0805096668,79,Killing Kennedy: The End of Camelot,2012-10-16,Henry Holt and Co.,23,Biographies & Memoirs
074324754X,84,The Glass Castle: A Memoir,2006-01-17,Scribner,79,Biographies & Memoirs
1501106767,22,Yoga Girl,2015-03-24,Touchstone,21,Biographies & Memoirs
0778317749,1181,The Girls of Mischief Bay,2015-02-24,Mira,701,Romance
096941949X,197,"How to Retire Happy, Wild, and Free: Retirement Wisdom That You Won't Get from Your Financial Advisor",2009-09-01,Visions International Publishing,172,Business & Money
143914995X,638,The Lessons of History,2010-02-16,Simon & Schuster,457,History
0486789640,2,Creative Haven Creative Cats Coloring Book (Creative Haven Coloring Books),2015-04-15,Dover Publications,2,Arts & Photography
1594745978,939,"The Baby Owner's Manual: Operating Instructions, Trouble-Shooting Tips, and Advice on First-Year Maintenance",2012-09-10,Quirk Books,621,Parenting & Relationships
0062313339,542,Aging Backwards: Reverse the Aging Process and Look 10 Years Younger in 30 Minutes a Day,2014-11-11,HarperWave,413,"Health, Fitness & Dieting"
0486284735,1179,Pride and Prejudice (Dover Thrift Editions),1995-04-12,Dover Publications,700,Romance
0804197954,1166,Emma: A Modern Retelling,2015-04-07,Pantheon,690,Romance
1595555277,118,The The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,2013-09-10,Thomas Nelson Publishing,109,Business & Money
1476774110,297,Nonna's House: Cooking and Reminiscing with the Italian Grandmothers of Enoteca Maria,2015-04-07,Atria Books,253,"Cookbooks, Food & Wine"
0312577222,696,The Nightingale,2015-02-03,St. Martin's Press,489,Literature & Fiction
0316056898,86,Bossypants,2013-01-29,"Reagan Arthur / Little, Brown",81,Biographies & Memoirs
0062351427,751,Welcome to Night Vale: A Novel,2015-10-20,Harper Perennial,524,Literature & Fiction
0425278131,1202,Face the Fire: Three Sisters Island Trilogy #3,2015-06-02,Berkley,498,Romance
0399165150,1144,Garden of Lies,2015-04-21,G.P. Putnam's Sons,676,Romance
9780316084246,1147,The DUFF: (Designated Ugly Fat Friend),2011-06-07,Poppy,677,Romance
1607745259,296,"Death & Co: Modern Classic Cocktails, with More than 500 Recipes",2014-10-07,Ten Speed Press,252,"Cookbooks, Food & Wine"
1414397488,207,Nobody's Cuter than You: A Memoir about the Beauty of Friendship,2015-04-07,"Tyndale House Publishers, Inc.",97,Christian Books & Bibles
0804125422,412,"Cracking the AP U.S. Government & Politics Exam, 2015 Edition (College Test Preparation)",2014-09-02,Princeton Review,320,Education & Teaching
1591846706,183,The Death of Money: The Coming Collapse of the International Monetary System,2014-04-08,Portfolio,164,Business & Money
046502307X,591,The Fall of the Ottomans: The Great War in the Middle East,2015-03-10,Basic Books,426,History
1580628559,1043,The Only Grammar Book You'll Ever Need: A One-Stop Source for Every Writing Assignment,2003-05-01,Adams Media,655,Politics & Social Sciences
0802123457,782,The Sympathizer,2015-04-07,Grove Press,546,Literature & Fiction
1508582211,332,Balance (Angie's Extreme Stress Menders Volume 1),2015-02-22,CreateSpace Independent Publishing Platform,285,"Crafts, Hobbies & Home"
1455557102,1141,The Royal We,2015-04-07,Grand Central Publishing,674,Romance
0446561754,1057,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,2013-04-02,Twelve,660,Politics & Social Sciences
0307336182,896,The Belly Book: A Nine-Month Journal for You and Your Growing Belly (Potter Style),2006-03-07,Potter Style,588,Parenting & Relationships
1579655564,320,Back in the Day Bakery Made with Love: More than 100 Recipes and Make-It-Yourself Projects to Create and Share,2015-03-24,Artisan,273,"Cookbooks, Food & Wine"
1451668791,639,The Death of Caesar: The Story of History's Most Famous Assassination,2015-03-03,Simon & Schuster,458,History
0805093079,613,Killing Lincoln: The Shocking Assassination that Changed America Forever,2011-09-27,Henry Holt and Co.,23,History
1607747979,240,Food52 Genius Recipes: 100 Recipes That Will Change the Way You Cook,2015-04-07,Ten Speed Press,204,"Cookbooks, Food & Wine"
1101874279,701,A Spool of Blue Thread: A novel,2015-02-10,Knopf,492,Literature & Fiction
1938591097,1449,The Flea - The Amazing Story of Leo Messi,2013-08-01,Sole Books,781,Sports & Outdoors
1451663889,876,How to Talk So Kids Will Listen & Listen So Kids Will Talk,2012-02-07,Scribner,581,Parenting & Relationships
1476792496,1210,After We Collided (The After Series),2014-11-25,Gallery Books,693,Romance
0399167323,863,Piranha (The Oregon Files),2015-05-26,G.P. Putnam's Sons,550,"Mystery, Thriller & Suspense"
1502406896,0,Detailed Designs and Beautiful Patterns (Sacred Mandala Designs and Patterns Coloring Books for Adults) (Volume 28),2014-09-18,CreateSpace Independent Publishing Platform,0,Arts & Photography
1250043336,674,Get the Truth: Former CIA Officers Teach You How to Persuade Anyone to Tell All,2015-03-24,St. Martin's Press,474,Law
1426211929,466,The Blue Zones Solution: Eating and Living Like the World's Healthiest People,2015-04-07,National Geographic,379,"Health, Fitness & Dieting"
0307464881,281,Make It Ahead: A Barefoot Contessa Cookbook,2014-10-28,Clarkson Potter,240,"Cookbooks, Food & Wine"
1449690777,354,"Ugly's Electrical References, 2014 Edition",2014-03-07,Jones & Bartlett Learning,304,"Crafts, Hobbies & Home"
1438002823,411,"Barron's AP Human Geography, 5th Edition",2014-02-01,Barron's Educational Series,340,Education & Teaching
0321832019,395,The Anatomy Coloring Book,2013-04-06,Pearson,333,Education & Teaching
1905236042,1435,Yoga Pretzels (Yoga Cards),2005-10-05,Barefoot Books,768,Sports & Outdoors
0553446657,17,"Going Off Script: How I Survived a Crazy Childhood, Cancer, and Clooney's 32 On-Screen Rejections",2015-04-07,Crown Archetype,16,Biographies & Memoirs
0545162076,1476,Harry Potter Paperback Box Set (Books 1-7),2009-07-01,Arthur A. Levine Books,801,Teen & Young Adult
061557226X,267,Well Fed: Paleo Recipes for People Who Love to Eat,2011-12-12,"Smudge Publishing, LLC",229,"Cookbooks, Food & Wine"
0143124544,1133,Me Before You,2013-07-30,Penguin Books,671,Romance
1499351119,901,No Bad Kids: Toddler Discipline Without Shame,2014-09-18,CreateSpace Independent Publishing Platform,592,Parenting & Relationships
1591847613,133,"Do Over: Rescue Monday, Reinvent Your Work, and Never Get Stuck",2015-04-07,Portfolio,122,Business & Money
1590514637,1171,The Art of Hearing Heartbeats,2012-01-31,Other Press,694,Romance
1594205876,92,Believer: My Forty Years in Politics,2015-02-10,Penguin Press,87,Biographies & Memoirs
0881929921,1464,"Bringing Nature Home: How You Can Sustain Wildlife with Native Plants, Updated and Expanded",2009-04-01,Timber Press,792,Sports & Outdoors
1454815485,689,"Civil Procedure, 7th Edition (Examples & Explanations)",2013-03-11,Aspen Publishers,484,Law
1618689231,966,Conquering Chaos,2015-03-03,Post Hill Press,633,Parenting & Relationships
0380810336,1246,Feeling Good: The New Mood Therapy,2008-12-30,Harper,719,Science & Math
0843172525,211,Easter Eggstravaganza Mad Libs,2013-01-24,Price Stern Sloan,185,Christian Books & Bibles
0316055441,721,The Goldfinch: A Novel (Pulitzer Prize for Fiction),2015-04-07,Back Bay Books,507,Literature & Fiction
0393351599,184,Flash Boys: A Wall Street Revolt,2015-03-23,W. W. Norton & Company,165,Business & Money
1570618402,967,"The Encyclopedia of Country Living, 40th Anniversary Edition: The Original Manual of Living Off the Land & Doing It Yourself",2012-10-30,Sasquatch Books,634,Parenting & Relationships
156512605X,1472,Last Child in the Woods: Saving Our Children From Nature-Deficit Disorder,2008-04-10,Algonquin Books,799,Sports & Outdoors
0674729013,1274,Make It Stick: The Science of Successful Learning,2014-04-14,Belknap Press,727,Science & Math
1579654630,288,Heritage,2014-10-21,Artisan,244,"Cookbooks, Food & Wine"
